Timestamp,Engine,OpType,AvgLatency_ms,P99Latency_ms,OpsPerSec,RamMB,Event
12.528,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
12.628,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
12.728,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
12.829,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
12.929,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
13.029,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
13.129,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
13.23,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
13.33,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
13.43,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
13.53,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
13.63,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
13.731,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
13.831,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
13.931,BASE_ROCKSDB,WRITE,0,0,0,85.3516,NONE
14.031,BASE_ROCKSDB,WRITE,0,0,0,87.2695,NONE
14.131,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
14.232,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
14.332,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
14.432,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
14.532,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
14.633,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
14.733,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
14.833,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
14.933,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
15.033,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
15.134,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
15.234,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
15.334,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
15.434,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
15.535,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
15.635,BASE_ROCKSDB,WRITE,0,0,0,86.625,NONE
15.735,BASE_ROCKSDB,WRITE,0,0,0,88.2617,NONE
15.835,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
15.936,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
16.036,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
16.136,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
16.236,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
16.336,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
16.437,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
16.537,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
16.637,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
16.737,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
16.838,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
16.938,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
17.038,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
17.138,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
17.238,BASE_ROCKSDB,WRITE,0,0,0,78.0234,NONE
17.339,BASE_ROCKSDB,WRITE,0,0,0,78.4336,NONE
17.439,BASE_ROCKSDB,WRITE,0,0,0,83.3281,NONE
17.539,BASE_ROCKSDB,WRITE,0,0,0,85.8555,NONE
17.639,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
17.74,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
17.84,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
17.94,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
18.04,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
18.141,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
18.241,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
18.341,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
18.441,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
18.541,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
18.642,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
18.742,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
18.842,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
18.942,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
19.043,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
19.143,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
19.243,BASE_ROCKSDB,WRITE,0,0,0,88.8125,NONE
19.343,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
19.443,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
19.544,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
19.644,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
19.744,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
19.844,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
19.945,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
20.045,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
20.145,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
20.245,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
20.346,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
20.446,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
20.546,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
20.646,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
20.746,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
20.847,BASE_ROCKSDB,WRITE,0,0,0,82.5703,NONE
20.947,BASE_ROCKSDB,WRITE,0,0,0,85.082,NONE
21.047,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
21.147,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
21.248,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
21.348,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
21.448,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
21.548,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
21.648,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
21.749,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
21.849,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
21.949,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
22.049,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
22.15,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
22.25,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
22.35,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
22.45,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
22.55,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
22.651,BASE_ROCKSDB,WRITE,0,0,0,86.7148,NONE
22.751,BASE_ROCKSDB,WRITE,0,0,0,88.3516,NONE
22.851,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
22.951,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
23.052,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
23.152,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
23.252,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
23.352,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
23.453,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
23.553,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
23.653,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
23.753,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
23.853,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
23.954,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
24.054,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
24.154,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
24.254,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
24.355,BASE_ROCKSDB,WRITE,0,0,0,87.9883,NONE
24.455,BASE_ROCKSDB,WRITE,0,0,0,88.957,NONE
24.555,BASE_ROCKSDB,WRITE,0,0,0,88.2578,NONE
24.655,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
24.756,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
24.856,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
24.956,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
25.056,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
25.156,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
25.257,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
25.357,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
25.457,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
25.557,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
25.658,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
25.758,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
25.858,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
25.958,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
26.058,BASE_ROCKSDB,WRITE,0,0,0,79.3828,NONE
26.159,BASE_ROCKSDB,WRITE,0,0,0,82.0625,NONE
26.259,BASE_ROCKSDB,WRITE,0,0,0,87.5469,NONE
26.359,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
26.459,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
26.56,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
26.66,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
26.76,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
26.86,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
26.961,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
27.061,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
27.161,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
27.261,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
27.361,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
27.462,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
27.562,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
27.662,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
27.762,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
27.863,BASE_ROCKSDB,WRITE,0,0,0,88.2852,NONE
27.963,BASE_ROCKSDB,WRITE,0,0,0,89.9219,NONE
28.063,BASE_ROCKSDB,WRITE,0,0,0,83.8047,NONE
28.163,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
28.263,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
28.364,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
28.464,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
28.564,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
28.664,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
28.765,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
28.865,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
28.965,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
29.065,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
29.165,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
29.266,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
29.366,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
29.466,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
29.566,BASE_ROCKSDB,WRITE,0,0,0,83.9258,NONE
29.667,BASE_ROCKSDB,WRITE,0,0,0,86.418,NONE
29.767,BASE_ROCKSDB,WRITE,0,0,0,88.6172,NONE
29.867,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
29.967,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
30.068,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
30.168,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
30.268,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
30.368,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
30.468,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
30.569,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
30.669,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
30.769,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
30.869,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
30.97,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
31.07,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
31.17,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
31.27,BASE_ROCKSDB,WRITE,0,0,0,89.0742,NONE
31.371,BASE_ROCKSDB,WRITE,0,0,0,89.5,NONE
31.471,BASE_ROCKSDB,WRITE,0,0,0,89.3477,NONE
31.571,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
31.671,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
31.771,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
31.872,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
31.972,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
32.072,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
32.172,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
32.273,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
32.373,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
32.473,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
32.573,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
32.673,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
32.774,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
32.874,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
32.974,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
33.074,BASE_ROCKSDB,WRITE,0,0,0,84.4727,NONE
33.175,BASE_ROCKSDB,WRITE,0,0,0,90.1211,NONE
33.275,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
33.375,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
33.475,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
33.575,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
33.676,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
33.776,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
33.876,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
33.976,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
34.077,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
34.177,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
34.277,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
34.377,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
34.477,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
34.578,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
34.678,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
34.778,BASE_ROCKSDB,WRITE,0,0,0,89.6172,NONE
34.878,BASE_ROCKSDB,WRITE,0,0,0,91.8633,NONE
34.979,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
35.079,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
35.179,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
35.279,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
35.38,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
35.48,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
35.58,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
35.68,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
35.78,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
35.881,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
35.981,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
36.081,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
36.181,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
36.282,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
36.382,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
36.482,BASE_ROCKSDB,WRITE,0,0,0,85.0156,NONE
36.582,BASE_ROCKSDB,WRITE,0,0,0,89.1367,NONE
36.683,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
36.783,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
36.883,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
36.983,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
37.083,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
37.184,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
37.284,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
37.384,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
37.484,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
37.585,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
37.685,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
37.785,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
37.885,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
37.985,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
38.086,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
38.186,BASE_ROCKSDB,WRITE,0,0,0,90.168,NONE
38.286,BASE_ROCKSDB,WRITE,0,0,0,91.8047,NONE
38.386,BASE_ROCKSDB,WRITE,0,0,0,85.5625,NONE
38.487,BASE_ROCKSDB,WRITE,0,0,0,85.5625,NONE
38.587,BASE_ROCKSDB,WRITE,0,0,0,85.5625,NONE
38.687,BASE_ROCKSDB,WRITE,0,0,0,85.5625,NONE
38.787,BASE_ROCKSDB,WRITE,0,0,0,85.5625,NONE
