Timestamp,Engine,OpType,AvgLatency_ms,P99Latency_ms,OpsPerSec,RamMB,Event
6.412,BASE_ROCKSDB,WRITE,0,0,0,83.957,NONE
6.512,BASE_ROCKSDB,WRITE,0,0,0,83.957,NONE
6.613,BASE_ROCKSDB,WRITE,0,0,0,83.957,NONE
6.713,BASE_ROCKSDB,WRITE,0,0,0,83.957,NONE
6.813,BASE_ROCKSDB,WRITE,0,0,0,83.957,NONE
6.913,BASE_ROCKSDB,WRITE,0,0,0,85.5938,NONE
7.014,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
7.114,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
7.214,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
7.314,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
7.414,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
7.515,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
7.615,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
7.715,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
7.815,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
7.915,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
8.016,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
8.116,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
8.216,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
8.316,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
8.416,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
8.517,BASE_ROCKSDB,WRITE,0,0,0,80.3867,NONE
8.617,BASE_ROCKSDB,WRITE,0,0,0,83.1445,NONE
8.717,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
8.817,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
8.918,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
9.018,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
9.118,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
9.218,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
9.318,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
9.419,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
9.519,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
9.619,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
9.719,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
9.819,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
9.919,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
10.02,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
10.12,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
10.22,BASE_ROCKSDB,WRITE,0,0,0,84.543,NONE
10.32,BASE_ROCKSDB,WRITE,0,0,0,86.1797,NONE
10.421,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
10.521,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
10.621,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
10.722,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
10.822,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
10.922,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
11.022,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
11.122,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
11.222,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
11.323,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
11.423,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
11.523,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
11.623,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
11.723,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
11.823,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
11.924,BASE_ROCKSDB,WRITE,0,0,0,80.9414,NONE
12.024,BASE_ROCKSDB,WRITE,0,0,0,83.332,NONE
12.124,BASE_ROCKSDB,WRITE,0,0,0,85.0859,NONE
12.224,BASE_ROCKSDB,WRITE,0,0,0,85.0859,NONE
12.324,BASE_ROCKSDB,WRITE,0,0,0,85.0859,NONE
12.424,BASE_ROCKSDB,WRITE,0,0,0,85.0859,NONE
12.525,BASE_ROCKSDB,WRITE,0,0,0,85.0859,NONE
12.625,BASE_ROCKSDB,WRITE,0,0,0,85.0859,NONE
12.725,BASE_ROCKSDB,WRITE,0.00566658,0.013,79000,85.1055,NONE
12.826,BASE_ROCKSDB,WRITE,0.00580849,0.011,97330,85.1055,NONE
12.926,BASE_ROCKSDB,WRITE,0.0059274,0.012,96420,85.1055,NONE
13.026,BASE_ROCKSDB,WRITE,0.00610131,0.013,93480,85.1055,NONE
13.127,BASE_ROCKSDB,WRITE,0.00619046,0.013,94090,85.1055,NONE
13.227,BASE_ROCKSDB,WRITE,0.00623018,0.012,93580,85.1055,NONE
13.328,BASE_ROCKSDB,WRITE,0.00625228,0.012,94100,85.1055,NONE
13.428,BASE_ROCKSDB,WRITE,0.0062621,0.012,93360,85.1055,NONE
13.529,BASE_ROCKSDB,WRITE,0.00635035,0.014,92850,85.1055,NONE
13.629,BASE_ROCKSDB,WRITE,0.00663064,0.014,90020,85.1055,NONE
13.729,BASE_ROCKSDB,WRITE,0.00639171,0.014,92390,85.1055,NONE
13.83,BASE_ROCKSDB,WRITE,0.00640187,0.013,92220,85.1055,NONE
13.93,BASE_ROCKSDB,WRITE,0.00649174,0.013,91960,85.1055,NONE
14.031,BASE_ROCKSDB,WRITE,0.00651838,0.013,90840,85.1055,NONE
14.131,BASE_ROCKSDB,WRITE,0.0066388,0.014,89950,85.1055,NONE
14.232,BASE_ROCKSDB,WRITE,0.00666626,0.015,89800,85.1055,NONE
14.332,BASE_ROCKSDB,WRITE,0.0065736,0.015,90690,85.1055,NONE
14.432,BASE_ROCKSDB,WRITE,0.00662648,0.015,90330,85.1055,NONE
14.533,BASE_ROCKSDB,WRITE,0.00670099,0.015,90330,85.1055,NONE
14.633,BASE_ROCKSDB,WRITE,0.00670299,0.014,89760,85.1055,NONE
14.734,BASE_ROCKSDB,WRITE,0.00663642,0.013,90380,85.1055,NONE
14.834,BASE_ROCKSDB,WRITE,0.006672,0.014,90060,85.1055,NONE
14.935,BASE_ROCKSDB,WRITE,0.0066822,0.014,89900,85.1055,NONE
15.035,BASE_ROCKSDB,WRITE,0.00676247,0.015,89210,85.1055,NONE
15.136,BASE_ROCKSDB,WRITE,0.00677648,0.013,89790,85.1055,NONE
15.236,BASE_ROCKSDB,WRITE,0.0068734,0.016,88230,85.1055,NONE
15.337,BASE_ROCKSDB,WRITE,0.00687909,0.015,87750,85.1055,NONE
15.437,BASE_ROCKSDB,WRITE,0.00677061,0.014,88930,85.1875,NONE
15.538,BASE_ROCKSDB,WRITE,0.00606409,0.013,94870,86.9961,NONE
15.638,BASE_ROCKSDB,WRITE,0.0060312,0.012,94870,81.3086,NONE
15.738,BASE_ROCKSDB,WRITE,0.00603316,0.014,94700,81.3086,NONE
15.839,BASE_ROCKSDB,WRITE,0.00617265,0.014,93370,81.3086,NONE
15.939,BASE_ROCKSDB,WRITE,0.00624493,0.015,93170,81.3086,NONE
16.04,BASE_ROCKSDB,WRITE,0.00614883,0.013,94540,81.3086,NONE
16.141,BASE_ROCKSDB,WRITE,0.0063279,0.014,92560,81.3086,NONE
16.241,BASE_ROCKSDB,WRITE,0.00624523,0.012,93830,81.3086,NONE
16.341,BASE_ROCKSDB,WRITE,0.00632821,0.013,93720,81.3086,NONE
16.442,BASE_ROCKSDB,WRITE,0.00634145,0.013,92840,81.3086,NONE
16.542,BASE_ROCKSDB,WRITE,0.00647762,0.014,90910,81.3086,NONE
16.643,BASE_ROCKSDB,WRITE,0.00648162,0.015,91420,81.3086,NONE
16.743,BASE_ROCKSDB,WRITE,0.00652978,0.014,90830,81.3086,NONE
16.843,BASE_ROCKSDB,WRITE,0.00642891,0.013,91930,81.3086,NONE
16.943,BASE_ROCKSDB,WRITE,0.0064917,0.013,92190,81.3086,NONE
17.044,BASE_ROCKSDB,WRITE,0.00647282,0.014,91790,81.3086,NONE
17.144,BASE_ROCKSDB,WRITE,0.00655171,0.013,90990,81.3086,NONE
17.244,BASE_ROCKSDB,WRITE,0.00653618,0.013,91200,81.3086,NONE
17.344,BASE_ROCKSDB,WRITE,0.00653191,0.013,91200,81.3086,NONE
17.445,BASE_ROCKSDB,WRITE,0.0065496,0.013,91120,81.3086,NONE
17.545,BASE_ROCKSDB,WRITE,0.00664951,0.015,91100,81.3086,NONE
17.646,BASE_ROCKSDB,WRITE,0.00661907,0.013,90490,81.3086,NONE
17.746,BASE_ROCKSDB,WRITE,0.0065822,0.013,90690,81.3086,NONE
17.846,BASE_ROCKSDB,WRITE,0.00657267,0.012,90680,81.3086,NONE
17.947,BASE_ROCKSDB,WRITE,0.00662875,0.012,90450,81.3086,NONE
18.048,BASE_ROCKSDB,WRITE,0.00664366,0.013,90250,81.3086,NONE
18.149,BASE_ROCKSDB,WRITE,0.00683795,0.014,89600,81.3086,NONE
18.249,BASE_ROCKSDB,WRITE,0.00671653,0.013,89710,81.3086,NONE
18.35,BASE_ROCKSDB,WRITE,0.00684005,0.015,88340,81.3086,NONE
18.45,BASE_ROCKSDB,WRITE,0.00693592,0.016,87230,81.3086,NONE
18.551,BASE_ROCKSDB,WRITE,0.00704787,0.016,86070,81.3086,NONE
18.651,BASE_ROCKSDB,WRITE,0.0072343,0.017,85020,81.3086,NONE
18.752,BASE_ROCKSDB,WRITE,0.00687711,0.015,89020,81.3086,NONE
18.852,BASE_ROCKSDB,WRITE,0.00693407,0.016,87520,81.3086,NONE
18.953,BASE_ROCKSDB,WRITE,0.00681903,0.015,88580,81.3086,NONE
19.053,BASE_ROCKSDB,WRITE,0.00682833,0.015,88600,81.3086,NONE
19.154,BASE_ROCKSDB,WRITE,0.00692416,0.015,87950,81.3086,NONE
19.254,BASE_ROCKSDB,WRITE,0.00684732,0.014,88750,81.3086,NONE
19.355,BASE_ROCKSDB,WRITE,0.0068348,0.015,89650,81.3086,NONE
19.456,BASE_ROCKSDB,WRITE,0.00683734,0.014,88710,81.3086,NONE
19.556,BASE_ROCKSDB,WRITE,0.00689811,0.015,88430,81.3086,NONE
19.657,BASE_ROCKSDB,WRITE,0.00689512,0.014,88100,81.3086,NONE
19.757,BASE_ROCKSDB,WRITE,0.00684741,0.014,88470,81.3086,NONE
19.857,BASE_ROCKSDB,WRITE,0.00688026,0.015,88440,81.5547,NONE
19.958,BASE_ROCKSDB,WRITE,0.00704266,0.015,87660,82.9297,NONE
20.058,BASE_ROCKSDB,WRITE,0.00599842,0.014,95030,84.4219,NONE
20.159,BASE_ROCKSDB,WRITE,0.0059816,0.011,95660,84.9961,NONE
20.259,BASE_ROCKSDB,WRITE,0.00594941,0.012,96470,84.9961,NONE
20.359,BASE_ROCKSDB,WRITE,0.00595439,0.012,96480,84.9961,NONE
20.46,BASE_ROCKSDB,WRITE,0.00604593,0.012,95800,84.9961,NONE
20.56,BASE_ROCKSDB,WRITE,0.00613819,0.012,95590,84.9961,NONE
20.661,BASE_ROCKSDB,WRITE,0.0061549,0.011,94580,84.9961,NONE
20.761,BASE_ROCKSDB,WRITE,0.0062377,0.012,93940,84.9961,NONE
20.862,BASE_ROCKSDB,WRITE,0.0062287,0.011,93880,84.9961,NONE
20.962,BASE_ROCKSDB,WRITE,0.00631095,0.012,93360,84.9961,NONE
21.062,BASE_ROCKSDB,WRITE,0.00633201,0.012,93010,84.9961,NONE
21.163,BASE_ROCKSDB,WRITE,0.00643018,0.012,92590,84.9961,NONE
21.263,BASE_ROCKSDB,WRITE,0.00635867,0.012,92620,84.9961,NONE
21.363,BASE_ROCKSDB,WRITE,0.00642804,0.012,92070,84.9961,NONE
21.463,BASE_ROCKSDB,WRITE,0.00641753,0.012,92210,84.9961,NONE
21.564,BASE_ROCKSDB,WRITE,0.00644363,0.012,91900,84.9961,NONE
21.664,BASE_ROCKSDB,WRITE,0.00649601,0.013,91470,84.9961,NONE
21.764,BASE_ROCKSDB,WRITE,0.00653766,0.013,91730,84.9961,NONE
21.864,BASE_ROCKSDB,WRITE,0.00653525,0.013,91060,84.9961,NONE
21.965,BASE_ROCKSDB,WRITE,0.0065477,0.013,90980,84.9961,NONE
22.065,BASE_ROCKSDB,WRITE,0.00652066,0.013,91250,84.9961,NONE
22.165,BASE_ROCKSDB,WRITE,0.00667471,0.014,89980,84.9961,NONE
22.265,BASE_ROCKSDB,WRITE,0.00664385,0.013,90440,84.9961,NONE
22.366,BASE_ROCKSDB,WRITE,0.00665646,0.014,90500,84.9961,NONE
22.466,BASE_ROCKSDB,WRITE,0.006629,0.013,90350,84.9961,NONE
22.566,BASE_ROCKSDB,WRITE,0.0068,0.015,88850,84.9961,NONE
22.666,BASE_ROCKSDB,WRITE,0.00670465,0.015,89690,84.9961,NONE
22.767,BASE_ROCKSDB,WRITE,0.00668988,0.014,89740,84.9961,NONE
22.867,BASE_ROCKSDB,WRITE,0.00672544,0.015,89890,84.9961,NONE
22.967,BASE_ROCKSDB,WRITE,0.0067459,0.013,89570,84.9961,NONE
23.067,BASE_ROCKSDB,WRITE,0.00673156,0.013,89480,84.9961,NONE
23.168,BASE_ROCKSDB,WRITE,0.00681852,0.014,88990,84.9961,NONE
23.268,BASE_ROCKSDB,WRITE,0.00673542,0.015,89500,84.9961,NONE
23.368,BASE_ROCKSDB,WRITE,0.00681373,0.015,88690,84.9961,NONE
23.469,BASE_ROCKSDB,WRITE,0.00714201,0.016,86120,84.9961,NONE
23.569,BASE_ROCKSDB,WRITE,0.00704814,0.016,86420,84.9961,NONE
23.67,BASE_ROCKSDB,WRITE,0.0069112,0.016,87840,84.9961,NONE
23.77,BASE_ROCKSDB,WRITE,0.00692525,0.016,87760,84.9961,NONE
23.871,BASE_ROCKSDB,WRITE,0.00691125,0.015,88000,84.9961,NONE
23.971,BASE_ROCKSDB,WRITE,0.006848,0.014,88620,84.9961,NONE
24.071,BASE_ROCKSDB,WRITE,0.00688933,0.015,88640,84.9961,NONE
24.172,BASE_ROCKSDB,WRITE,0.00698597,0.014,87670,84.9961,NONE
24.272,BASE_ROCKSDB,WRITE,0.00684336,0.014,88740,84.9961,NONE
24.373,BASE_ROCKSDB,WRITE,0.00688439,0.015,88400,84.9961,NONE
24.473,BASE_ROCKSDB,WRITE,0.00661004,0.013,90240,84.9961,NONE
24.573,BASE_ROCKSDB,WRITE,0.00587678,0.011,96660,85.1133,NONE
24.674,BASE_ROCKSDB,WRITE,0.00597946,0.011,96410,86.2422,NONE
24.774,BASE_ROCKSDB,WRITE,0.00600562,0.01,96150,86.2422,NONE
24.874,BASE_ROCKSDB,WRITE,0.00601908,0.012,95910,86.2422,NONE
24.974,BASE_ROCKSDB,WRITE,0.00606717,0.012,95430,86.2422,NONE
25.075,BASE_ROCKSDB,WRITE,0.0061017,0.011,95180,86.2422,NONE
25.175,BASE_ROCKSDB,WRITE,0.0062663,0.012,93540,86.2422,NONE
25.275,BASE_ROCKSDB,WRITE,0.00622992,0.013,94380,86.2422,NONE
25.375,BASE_ROCKSDB,WRITE,0.00632779,0.012,93170,86.2422,NONE
25.476,BASE_ROCKSDB,WRITE,0.00630191,0.011,93240,86.2422,NONE
25.576,BASE_ROCKSDB,WRITE,0.00635172,0.012,92800,86.2422,NONE
25.676,BASE_ROCKSDB,WRITE,0.00638319,0.013,92670,86.2422,NONE
25.776,BASE_ROCKSDB,WRITE,0.0064053,0.012,92400,86.2422,NONE
25.877,BASE_ROCKSDB,WRITE,0.00645874,0.012,92210,86.2422,NONE
25.977,BASE_ROCKSDB,WRITE,0.00648686,0.013,91710,86.2422,NONE
26.077,BASE_ROCKSDB,WRITE,0.00647762,0.013,91580,86.2422,NONE
26.177,BASE_ROCKSDB,WRITE,0.00660827,0.013,90470,86.2422,NONE
26.277,BASE_ROCKSDB,WRITE,0.00658374,0.013,90760,86.2422,NONE
26.378,BASE_ROCKSDB,WRITE,0.00657869,0.013,90740,86.2422,NONE
26.478,BASE_ROCKSDB,WRITE,0.0066343,0.013,90620,86.2422,NONE
26.578,BASE_ROCKSDB,WRITE,0.00670486,0.014,89990,86.2422,NONE
26.678,BASE_ROCKSDB,WRITE,0.00668451,0.014,90020,86.2422,NONE
26.779,BASE_ROCKSDB,WRITE,0.00665883,0.013,90160,86.2422,NONE
26.879,BASE_ROCKSDB,WRITE,0.00671774,0.014,89740,86.2422,NONE
26.979,BASE_ROCKSDB,WRITE,0.00669473,0.013,89790,86.2422,NONE
27.079,BASE_ROCKSDB,WRITE,0.00671598,0.014,90240,86.2422,NONE
27.18,BASE_ROCKSDB,WRITE,0.00682924,0.014,88660,86.2422,NONE
27.28,BASE_ROCKSDB,WRITE,0.0067524,0.015,89500,86.2422,NONE
27.38,BASE_ROCKSDB,WRITE,0.00675378,0.014,89350,86.2422,NONE
27.48,BASE_ROCKSDB,WRITE,0.00680367,0.014,88880,86.2422,NONE
27.581,BASE_ROCKSDB,WRITE,0.00678406,0.014,89100,86.2422,NONE
27.681,BASE_ROCKSDB,WRITE,0.00681765,0.014,89280,86.2422,NONE
27.781,BASE_ROCKSDB,WRITE,0.00683243,0.015,88740,86.2422,NONE
27.881,BASE_ROCKSDB,WRITE,0.00685106,0.015,88490,86.2422,NONE
27.982,BASE_ROCKSDB,WRITE,0.00685315,0.014,88460,86.2422,NONE
28.082,BASE_ROCKSDB,WRITE,0.00683893,0.015,88720,86.2422,NONE
28.182,BASE_ROCKSDB,WRITE,0.00698135,0.015,87390,86.2422,NONE
28.282,BASE_ROCKSDB,WRITE,0.00689909,0.014,88590,86.2422,NONE
28.383,BASE_ROCKSDB,WRITE,0.00689343,0.014,88300,86.2422,NONE
28.483,BASE_ROCKSDB,WRITE,0.00689808,0.014,88110,86.2422,NONE
28.583,BASE_ROCKSDB,WRITE,0.00692851,0.014,87850,86.2422,NONE
28.683,BASE_ROCKSDB,WRITE,0.00694058,0.015,87850,86.2422,NONE
28.784,BASE_ROCKSDB,WRITE,0.0069107,0.015,88240,86.2422,NONE
28.884,BASE_ROCKSDB,WRITE,0.00701733,0.015,87730,86.2422,NONE
28.984,BASE_ROCKSDB,WRITE,0.00644625,0.014,91450,86.2422,NONE
29.085,BASE_ROCKSDB,WRITE,0.00592554,0.012,96290,82.3828,NONE
29.185,BASE_ROCKSDB,WRITE,0.00595519,0.011,95970,82.3867,NONE
29.285,BASE_ROCKSDB,WRITE,0.00577749,0.011,97840,82.3867,NONE
29.386,BASE_ROCKSDB,WRITE,0.00587008,0.011,96980,82.3867,NONE
29.486,BASE_ROCKSDB,WRITE,0.00594964,0.011,96900,82.3867,NONE
29.587,BASE_ROCKSDB,WRITE,0.00613767,0.012,94790,82.3867,NONE
29.687,BASE_ROCKSDB,WRITE,0.00611773,0.011,94790,82.3867,NONE
29.787,BASE_ROCKSDB,WRITE,0.00614458,0.011,94550,82.3867,NONE
29.888,BASE_ROCKSDB,WRITE,0.00621311,0.012,93940,82.3867,NONE
29.988,BASE_ROCKSDB,WRITE,0.00623132,0.012,93810,82.3867,NONE
30.088,BASE_ROCKSDB,WRITE,0.00626754,0.012,94080,82.3867,NONE
30.189,BASE_ROCKSDB,WRITE,0.00642534,0.013,91880,82.3867,NONE
30.289,BASE_ROCKSDB,WRITE,0.00636131,0.013,92690,82.3867,NONE
30.39,BASE_ROCKSDB,WRITE,0.00637737,0.013,92350,82.3867,NONE
30.49,BASE_ROCKSDB,WRITE,0.00644301,0.013,91690,82.3867,NONE
30.59,BASE_ROCKSDB,WRITE,0.00649617,0.015,91500,82.3867,NONE
30.691,BASE_ROCKSDB,WRITE,0.00651442,0.014,91890,82.3867,NONE
30.791,BASE_ROCKSDB,WRITE,0.00645879,0.013,91850,82.3867,NONE
30.892,BASE_ROCKSDB,WRITE,0.00650066,0.012,91320,82.3867,NONE
30.992,BASE_ROCKSDB,WRITE,0.00651626,0.013,91350,82.3867,NONE
31.092,BASE_ROCKSDB,WRITE,0.00650591,0.013,91400,82.3867,NONE
31.193,BASE_ROCKSDB,WRITE,0.00659353,0.013,90510,82.3867,NONE
31.293,BASE_ROCKSDB,WRITE,0.00662726,0.013,90760,82.3867,NONE
31.393,BASE_ROCKSDB,WRITE,0.00661874,0.014,90490,82.3867,NONE
31.494,BASE_ROCKSDB,WRITE,0.00660917,0.014,90550,82.3867,NONE
31.594,BASE_ROCKSDB,WRITE,0.00661838,0.015,90430,82.3867,NONE
31.694,BASE_ROCKSDB,WRITE,0.00662822,0.013,90350,82.3867,NONE
31.794,BASE_ROCKSDB,WRITE,0.00665294,0.014,90070,82.3867,NONE
31.895,BASE_ROCKSDB,WRITE,0.00680353,0.015,89480,82.3867,NONE
31.995,BASE_ROCKSDB,WRITE,0.00665794,0.014,90100,82.3867,NONE
32.095,BASE_ROCKSDB,WRITE,0.00665377,0.013,90200,82.3867,NONE
32.195,BASE_ROCKSDB,WRITE,0.00674455,0.014,89490,82.3867,NONE
32.296,BASE_ROCKSDB,WRITE,0.00667761,0.014,89860,82.3867,NONE
32.396,BASE_ROCKSDB,WRITE,0.00670548,0.014,89740,82.3867,NONE
32.496,BASE_ROCKSDB,WRITE,0.00677178,0.014,89650,82.3867,NONE
32.596,BASE_ROCKSDB,WRITE,0.00677722,0.014,89190,82.3867,NONE
32.697,BASE_ROCKSDB,WRITE,0.00676241,0.015,89230,82.3867,NONE
32.797,BASE_ROCKSDB,WRITE,0.00672561,0.013,89580,82.3867,NONE
32.897,BASE_ROCKSDB,WRITE,0.00677391,0.015,89170,82.3867,NONE
32.997,BASE_ROCKSDB,WRITE,0.006794,0.015,89030,82.3867,NONE
33.098,BASE_ROCKSDB,WRITE,0.00681548,0.014,89150,82.3867,NONE
33.198,BASE_ROCKSDB,WRITE,0.00688917,0.015,88240,82.3906,NONE
33.299,BASE_ROCKSDB,WRITE,0.00686602,0.015,88520,83.6953,NONE
33.399,BASE_ROCKSDB,WRITE,0.00694649,0.015,87840,85.0742,NONE
33.5,BASE_ROCKSDB,WRITE,0.00577632,0.012,97060,86.5938,NONE
33.6,BASE_ROCKSDB,WRITE,0.00566426,0.011,98350,87.0156,NONE
33.7,BASE_ROCKSDB,WRITE,0.00574265,0.011,98270,87.0156,NONE
33.801,BASE_ROCKSDB,WRITE,0.00582682,0.011,97300,87.0156,NONE
33.901,BASE_ROCKSDB,WRITE,0.00595148,0.011,96240,87.0156,NONE
34.002,BASE_ROCKSDB,WRITE,0.00603662,0.012,95580,87.0156,NONE
34.102,BASE_ROCKSDB,WRITE,0.00607504,0.012,95150,87.0156,NONE
34.202,BASE_ROCKSDB,WRITE,0.00627247,0.012,93440,87.0156,NONE
34.303,BASE_ROCKSDB,WRITE,0.0061793,0.012,94870,87.0156,NONE
34.403,BASE_ROCKSDB,WRITE,0.00621922,0.013,93970,87.0156,NONE
34.503,BASE_ROCKSDB,WRITE,0.00624613,0.012,93570,87.0156,NONE
