Timestamp,Engine,OpType,AvgLatency_ms,P99Latency_ms,OpsPerSec,RamMB,Event
4.408,BASE_ROCKSDB,WRITE,0,0,0,79.5312,NONE
4.508,BASE_ROCKSDB,WRITE,0,0,0,79.5312,NONE
4.608,BASE_ROCKSDB,WRITE,0,0,0,79.5312,NONE
4.709,BASE_ROCKSDB,WRITE,0,0,0,79.5312,NONE
4.809,BASE_ROCKSDB,WRITE,0,0,0,79.5312,NONE
4.909,BASE_ROCKSDB,WRITE,0,0,0,79.5312,NONE
5.009,BASE_ROCKSDB,WRITE,0,0,0,79.5312,NONE
5.109,BASE_ROCKSDB,WRITE,0,0,0,79.5312,NONE
5.209,BASE_ROCKSDB,WRITE,0,0,0,79.5312,NONE
5.31,BASE_ROCKSDB,WRITE,0,0,0,83.0195,NONE
5.41,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
5.51,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
5.61,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
5.71,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
5.811,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
5.911,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
6.011,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
6.111,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
6.211,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
6.311,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
6.412,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
6.512,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
6.612,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
6.712,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
6.812,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
6.912,BASE_ROCKSDB,WRITE,0,0,0,84.9609,NONE
7.013,BASE_ROCKSDB,WRITE,0,0,0,86.8438,NONE
7.113,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
7.213,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
7.313,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
7.413,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
7.513,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
7.614,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
7.714,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
7.814,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
7.914,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
8.014,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
8.114,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
8.215,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
8.315,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
8.415,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
8.515,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
8.616,BASE_ROCKSDB,WRITE,0,0,0,80.6367,NONE
8.716,BASE_ROCKSDB,WRITE,0,0,0,83.9492,NONE
8.816,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
8.916,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
9.017,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
9.117,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
9.217,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
9.317,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
9.417,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
9.517,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
9.618,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
9.718,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
9.818,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
9.918,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
10.018,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
10.118,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
10.219,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
10.319,BASE_ROCKSDB,WRITE,0,0,0,85.9492,NONE
10.419,BASE_ROCKSDB,WRITE,0,0,0,87.5859,NONE
10.519,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
10.62,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
10.72,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
10.82,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
10.92,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
11.02,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
11.121,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
11.221,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
11.321,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
11.421,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
11.521,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
11.621,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
11.722,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
11.822,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
11.922,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
12.022,BASE_ROCKSDB,WRITE,0,0,0,81.3477,NONE
12.122,BASE_ROCKSDB,WRITE,0,0,0,86.7422,NONE
12.222,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
12.323,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
12.423,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
12.523,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
12.623,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
12.723,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
12.824,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
12.924,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
13.024,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
13.124,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
13.224,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
13.324,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
13.425,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
13.525,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
13.625,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
13.725,BASE_ROCKSDB,WRITE,0,0,0,88.1016,NONE
13.825,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
13.925,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
14.026,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
14.126,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
14.226,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
14.326,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
14.426,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
14.527,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
14.627,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
14.727,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
14.827,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
14.927,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
15.028,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
15.128,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
15.228,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
15.329,BASE_ROCKSDB,WRITE,0,0,0,81.8906,NONE
15.429,BASE_ROCKSDB,WRITE,0,0,0,84,NONE
15.529,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
15.629,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
15.729,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
15.829,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
15.93,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
16.03,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
16.13,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
16.23,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
16.33,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
16.43,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
16.53,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
16.631,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
16.731,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
16.831,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
16.931,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
17.031,BASE_ROCKSDB,WRITE,0,0,0,86.0391,NONE
17.132,BASE_ROCKSDB,WRITE,0,0,0,87.5156,NONE
17.232,BASE_ROCKSDB,WRITE,0,0,0,86.4922,NONE
17.332,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
17.432,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
17.532,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
17.632,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
17.733,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
17.833,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
17.933,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
18.033,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
18.133,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
18.233,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
18.334,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
18.434,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
18.534,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
18.634,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
18.734,BASE_ROCKSDB,WRITE,0,0,0,87.3125,NONE
18.834,BASE_ROCKSDB,WRITE,0,0,0,88.9492,NONE
18.935,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
19.035,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
19.135,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
19.235,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
19.335,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
19.435,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
19.536,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
19.636,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
19.736,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
19.836,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
19.936,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
20.037,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
20.137,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
20.237,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
20.338,BASE_ROCKSDB,WRITE,0,0,0,77.7109,NONE
20.438,BASE_ROCKSDB,WRITE,0,0,0,80.543,NONE
20.538,BASE_ROCKSDB,WRITE,0,0,0,85.8945,NONE
20.638,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
20.739,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
20.839,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
20.939,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
21.039,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
21.139,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
21.239,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
21.339,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
21.44,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
21.54,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
21.64,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
21.74,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
21.84,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
21.94,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
22.041,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
22.141,BASE_ROCKSDB,WRITE,0,0,0,87.6094,NONE
22.241,BASE_ROCKSDB,WRITE,0,0,0,89.5195,NONE
22.341,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
22.441,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
22.541,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
22.642,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
22.742,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
22.842,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
22.942,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
23.043,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
23.143,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
23.243,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
23.343,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
23.443,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
23.543,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
23.644,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
23.744,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
23.844,BASE_ROCKSDB,WRITE,0,0,0,83.2539,NONE
23.944,BASE_ROCKSDB,WRITE,0,0,0,87.7031,NONE
24.044,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
24.144,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
24.244,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
24.345,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
24.445,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
24.545,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
24.645,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
24.745,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
24.845,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
24.946,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
25.046,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
25.146,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
25.246,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
25.346,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
25.446,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
25.547,BASE_ROCKSDB,WRITE,0,0,0,87.4023,NONE
25.647,BASE_ROCKSDB,WRITE,0,0,0,89.3086,NONE
25.747,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
25.847,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
25.948,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
26.048,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
26.148,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
26.248,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
26.348,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
26.449,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
26.549,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
26.649,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
26.75,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
26.85,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
26.951,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
27.051,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
27.151,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
27.251,BASE_ROCKSDB,WRITE,0,0,0,88.6719,NONE
27.351,BASE_ROCKSDB,WRITE,0,0,0,90.5703,NONE
27.452,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
27.552,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
27.652,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
27.752,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
27.853,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
27.953,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
28.053,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
28.153,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
28.253,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
28.354,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
28.454,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
28.554,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
28.654,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
28.754,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
28.854,BASE_ROCKSDB,WRITE,0,0,0,80.0703,NONE
28.954,BASE_ROCKSDB,WRITE,0,0,0,82.5938,NONE
29.055,BASE_ROCKSDB,WRITE,0,0,0,88.1094,NONE
29.155,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
29.255,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
29.356,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
29.456,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
29.556,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
29.656,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
29.756,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
29.856,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
29.957,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
30.057,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
30.157,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
30.257,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
30.357,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
30.457,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
30.558,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
30.658,BASE_ROCKSDB,WRITE,0,0,0,88.9688,NONE
30.758,BASE_ROCKSDB,WRITE,0,0,0,90.6055,NONE
30.858,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
30.958,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
31.059,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
31.159,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
31.259,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
31.359,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
31.459,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
31.559,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
31.66,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
31.76,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
31.86,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
31.96,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
32.06,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
32.16,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
32.261,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
32.361,BASE_ROCKSDB,WRITE,0,0,0,84.6133,NONE
32.461,BASE_ROCKSDB,WRITE,0,0,0,86.9258,NONE
32.561,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
32.661,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
32.762,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
32.862,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
32.962,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
33.062,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
33.162,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
33.262,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
33.363,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
33.463,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
33.563,BASE_ROCKSDB,WRITE,0,0,0,88.7617,NONE
33.663,BASE_ROCKSDB,WRITE,0.00552092,0.012,80550,88.7812,NONE
33.764,BASE_ROCKSDB,WRITE,0.00579177,0.013,97150,88.7812,NONE
33.864,BASE_ROCKSDB,WRITE,0.00596446,0.015,95670,88.7812,NONE
33.965,BASE_ROCKSDB,WRITE,0.0060672,0.013,94340,88.7812,NONE
34.065,BASE_ROCKSDB,WRITE,0.00611137,0.013,94280,88.7812,NONE
34.166,BASE_ROCKSDB,WRITE,0.00618328,0.013,93900,88.7812,NONE
34.266,BASE_ROCKSDB,WRITE,0.00639806,0.015,92600,88.7812,NONE
34.366,BASE_ROCKSDB,WRITE,0.00629178,0.014,93050,88.7812,NONE
34.467,BASE_ROCKSDB,WRITE,0.00645851,0.015,91470,88.7812,NONE
34.567,BASE_ROCKSDB,WRITE,0.00635917,0.014,92630,88.7812,NONE
34.668,BASE_ROCKSDB,WRITE,0.00636157,0.015,92680,88.7812,NONE
34.768,BASE_ROCKSDB,WRITE,0.00644321,0.015,91920,88.7812,NONE
34.869,BASE_ROCKSDB,WRITE,0.00658431,0.015,90860,88.7812,NONE
34.969,BASE_ROCKSDB,WRITE,0.00651707,0.014,91070,88.7812,NONE
35.069,BASE_ROCKSDB,WRITE,0.00650701,0.013,91300,88.7812,NONE
35.17,BASE_ROCKSDB,WRITE,0.00602498,0.013,94880,90.6875,NONE
35.27,BASE_ROCKSDB,WRITE,0.00602831,0.013,95020,90.6875,NONE
35.37,BASE_ROCKSDB,WRITE,0.00613305,0.014,93650,91.6875,NONE
35.471,BASE_ROCKSDB,WRITE,0.00613407,0.013,94500,91.6875,NONE
35.571,BASE_ROCKSDB,WRITE,0.0061496,0.014,94250,91.6875,NONE
35.672,BASE_ROCKSDB,WRITE,0.00619056,0.013,94300,91.6875,NONE
35.772,BASE_ROCKSDB,WRITE,0.00636231,0.014,92270,91.6875,NONE
35.873,BASE_ROCKSDB,WRITE,0.00639628,0.014,91400,91.6875,NONE
35.973,BASE_ROCKSDB,WRITE,0.00652899,0.015,90550,91.6875,NONE
36.073,BASE_ROCKSDB,WRITE,0.00638279,0.013,92870,91.6875,NONE
36.174,BASE_ROCKSDB,WRITE,0.00666185,0.016,89220,91.6875,NONE
36.274,BASE_ROCKSDB,WRITE,0.00655811,0.016,90860,91.6875,NONE
36.375,BASE_ROCKSDB,WRITE,0.0066174,0.015,89990,91.6875,NONE
36.475,BASE_ROCKSDB,WRITE,0.0065725,0.015,90410,91.6875,NONE
36.575,BASE_ROCKSDB,WRITE,0.00663762,0.015,90210,91.6875,NONE
36.675,BASE_ROCKSDB,WRITE,0.00666523,0.015,90450,91.6875,NONE
36.776,BASE_ROCKSDB,WRITE,0.00655579,0.014,90970,91.6875,NONE
36.876,BASE_ROCKSDB,WRITE,0.00658846,0.014,90610,91.6875,NONE
36.977,BASE_ROCKSDB,WRITE,0.00671202,0.015,89590,91.6875,NONE
37.077,BASE_ROCKSDB,WRITE,0.00664532,0.015,90080,91.6875,NONE
37.178,BASE_ROCKSDB,WRITE,0.00666018,0.014,89990,91.6875,NONE
37.278,BASE_ROCKSDB,WRITE,0.00665762,0.014,90600,91.6875,NONE
37.379,BASE_ROCKSDB,WRITE,0.00660962,0.013,90630,91.6875,NONE
37.479,BASE_ROCKSDB,WRITE,0.00668311,0.014,90000,91.6875,NONE
37.58,BASE_ROCKSDB,WRITE,0.00665434,0.014,90290,91.6875,NONE
37.68,BASE_ROCKSDB,WRITE,0.0066972,0.013,89860,91.6875,NONE
37.781,BASE_ROCKSDB,WRITE,0.0067205,0.013,89660,91.6875,NONE
